Old Name,New Name,event_start_time_utc,Recording Start Time,Recording End Time,event_duration_seconds,low_frequency_hertz,high_frequency_hertz,common_name,species_name,other_tags
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:40:13,#REF!,#REF!,1.289,1550.3906,4909.5703,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:40:17,#REF!,#REF!,1.955,1550.3906,4952.6367,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:40:22,#REF!,#REF!,1.178,1679.5898,4995.7031,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:40:26,#REF!,#REF!,1.733,1679.5898,5081.8359,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:40:30,#REF!,#REF!,2.022,1722.6563,5383.3008,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:40:34,#REF!,#REF!,1.467,1464.2578,5383.3008,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:40:39,#REF!,#REF!,1.266,1507.3242,4995.7031,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:40:43,#REF!,#REF!,1.178,1722.6563,4909.5703,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:40:48,#REF!,#REF!,1.222,1550.3906,4909.5703,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:40:52,#REF!,#REF!,1.244,1722.6563,5038.7695,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:40:57,#REF!,#REF!,1.378,1464.2578,5081.8359,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:00,#REF!,#REF!,0.555,1981.0547,4909.5703,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:01,#REF!,#REF!,1.444,1291.9922,5167.9688,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:03,#REF!,#REF!,0.755,1851.8555,5124.9023,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:05,#REF!,#REF!,1.312,1378.125,4952.6367,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:07,#REF!,#REF!,1.356,5167.9688,8354.8828,156:Red-backed Fairy-wren,383:Malurus melanocephalus,864:red_backed_fairywren_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:07,#REF!,#REF!,0.533,1894.9219,4737.3047,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:08,#REF!,#REF!,0.555,1981.0547,4780.3711,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:09,#REF!,#REF!,1.022,1593.457,4823.4375,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:11,#REF!,#REF!,1.178,1765.7227,4823.4375,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:13,#REF!,#REF!,1.2,1679.5898,4737.3047,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:15,#REF!,#REF!,1.111,1851.8555,4780.3711,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:18,#REF!,#REF!,0.956,1722.6563,4823.4375,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:19,#REF!,#REF!,1.089,1851.8555,4952.6367,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:22,#REF!,#REF!,1.355,1507.3242,4780.3711,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:23,#REF!,#REF!,0.578,1808.7891,4780.3711,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:26,#REF!,#REF!,1.178,1507.3242,4866.5039,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:27,#REF!,#REF!,0.666,1722.6563,4823.4375,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:30,#REF!,#REF!,1.311,1679.5898,4995.7031,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:31,#REF!,#REF!,1.2,1765.7227,5038.7695,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:34,#REF!,#REF!,1.289,1679.5898,4995.7031,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:36,#REF!,#REF!,0.978,1937.9883,4952.6367,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:38,#REF!,#REF!,2.044,1679.5898,5038.7695,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:43,#REF!,#REF!,1.156,1679.5898,5038.7695,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:44,#REF!,#REF!,1.178,1679.5898,5081.8359,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:47,#REF!,#REF!,1.356,1550.3906,4995.7031,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:48,#REF!,#REF!,1.244,1593.457,5124.9023,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:50,#REF!,#REF!,0.577,1808.7891,4995.7031,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:52,#REF!,#REF!,1.311,1378.125,5081.8359,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:54,#REF!,#REF!,1.178,1636.5234,4995.7031,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:55,#REF!,#REF!,0.756,1507.3242,5038.7695,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:56,#REF!,#REF!,1.022,1378.125,5211.0352,81:Eastern Yellow Robin,335:Eopsaltria australis,708:eastern_yellow_robin_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:41:57,#REF!,#REF!,2.244,5684.7656,8139.5508,156:Red-backed Fairy-wren,383:Malurus melanocephalus,864:red_backed_fairywren_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:00,#REF!,#REF!,0.466,1765.7227,4866.5039,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:00,#REF!,#REF!,0.467,1894.9219,4737.3047,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:01,#REF!,#REF!,0.444,1679.5898,4737.3047,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:01,#REF!,#REF!,2.845,5081.8359,7751.9531,208:Variegated Fairy-wren,381:Malurus lamberti,969:variegated_fairy_wren_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:04,#REF!,#REF!,0.422,1679.5898,4866.5039,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:04,#REF!,#REF!,0.467,1679.5898,4866.5039,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:05,#REF!,#REF!,0.533,1507.3242,4952.6367,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:05,#REF!,#REF!,0.467,1550.3906,4909.5703,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:08,#REF!,#REF!,0.445,1593.457,4909.5703,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:09,#REF!,#REF!,0.489,1636.5234,4995.7031,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:09,#REF!,#REF!,0.555,1421.1914,4995.7031,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:12,#REF!,#REF!,0.622,1421.1914,5038.7695,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:13,#REF!,#REF!,0.556,1378.125,5254.1016,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:14,#REF!,#REF!,0.556,1335.0586,5254.1016,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:17,#REF!,#REF!,0.512,1851.8555,5038.7695,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:18,#REF!,#REF!,0.667,1765.7227,5340.2344,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:19,#REF!,#REF!,0.489,1378.125,5383.3008,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:22,#REF!,#REF!,0.778,1550.3906,5211.0352,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:23,#REF!,#REF!,0.445,1593.457,5081.8359,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:26,#REF!,#REF!,0.511,1722.6563,5081.8359,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:27,#REF!,#REF!,0.489,1507.3242,5081.8359,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:30,#REF!,#REF!,0.489,1937.9883,4995.7031,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:31,#REF!,#REF!,0.467,1593.457,5124.9023,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:34,#REF!,#REF!,0.644,1851.8555,5124.9023,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:35,#REF!,#REF!,0.444,1679.5898,5297.168,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:39,#REF!,#REF!,0.511,1679.5898,5211.0352,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:39,#REF!,#REF!,0.422,1765.7227,4995.7031,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:45,#REF!,#REF!,0.555,1378.125,5254.1016,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:45,#REF!,#REF!,0.512,1722.6563,5081.8359,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:49,#REF!,#REF!,0.577,1722.6563,5167.9688,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:50,#REF!,#REF!,1.645,5857.0313,8570.2148,156:Red-backed Fairy-wren,383:Malurus melanocephalus,864:red_backed_fairywren_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:51,#REF!,#REF!,0.422,1981.0547,5254.1016,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:51,#REF!,#REF!,0.467,1937.9883,5254.1016,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:52,#REF!,#REF!,0.333,1722.6563,5081.8359,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:52,#REF!,#REF!,0.356,1679.5898,5254.1016,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:55,#REF!,#REF!,0.644,2110.2539,5340.2344,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:56,#REF!,#REF!,0.556,1593.457,5254.1016,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:42:59,#REF!,#REF!,0.467,2024.1211,4995.7031,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:00,#REF!,#REF!,0.511,1722.6563,5124.9023,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:00,#REF!,#REF!,0.4,1808.7891,5167.9688,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:03,#REF!,#REF!,0.6,2024.1211,5038.7695,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:04,#REF!,#REF!,0.578,1851.8555,5297.168,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:05,#REF!,#REF!,0.511,1722.6563,4866.5039,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:05,#REF!,#REF!,0.466,1894.9219,5038.7695,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:08,#REF!,#REF!,0.267,2153.3203,4737.3047,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:08,#REF!,#REF!,0.378,2024.1211,4866.5039,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:09,#REF!,#REF!,0.534,1808.7891,4909.5703,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:09,#REF!,#REF!,0.355,1722.6563,4866.5039,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:10,#REF!,#REF!,0.311,1679.5898,4909.5703,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:12,#REF!,#REF!,0.511,2024.1211,4952.6367,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:13,#REF!,#REF!,0.466,1636.5234,4952.6367,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:13,#REF!,#REF!,0.355,2024.1211,4952.6367,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:14,#REF!,#REF!,0.444,1464.2578,4866.5039,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:17,#REF!,#REF!,3.4,5770.8984,8570.2148,208:Variegated Fairy-wren,381:Malurus lamberti,969:variegated_fairy_wren_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:17,#REF!,#REF!,0.378,1636.5234,4780.3711,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:17,#REF!,#REF!,0.378,1894.9219,4823.4375,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:18,#REF!,#REF!,0.422,1507.3242,4823.4375,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:18,#REF!,#REF!,0.4,1507.3242,4866.5039,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:21,#REF!,#REF!,0.467,1636.5234,4952.6367,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:21,#REF!,#REF!,0.445,1636.5234,5124.9023,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:22,#REF!,#REF!,0.355,1722.6563,4866.5039,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:22,#REF!,#REF!,0.289,2024.1211,4952.6367,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:24,#REF!,#REF!,1.955,5081.8359,7838.0859,156:Red-backed Fairy-wren,383:Malurus melanocephalus,864:red_backed_fairywren_1
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:25,#REF!,#REF!,0.489,1722.6563,4952.6367,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:26,#REF!,#REF!,0.377,1507.3242,5038.7695,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:27,#REF!,#REF!,0.356,1550.3906,4780.3711,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:27,#REF!,#REF!,0.4,1593.457,4866.5039,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:30,#REF!,#REF!,0.489,1636.5234,4909.5703,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:31,#REF!,#REF!,0.422,1722.6563,4952.6367,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:32,#REF!,#REF!,0.356,1636.5234,4952.6367,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:32,#REF!,#REF!,0.356,1937.9883,5124.9023,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
4c77b524-1857-4550-afaa-c0ebe5e3960a_20101012-140000Z,L1D1 12-10-2010,18:43:34,#REF!,#REF!,0.355,1636.5234,4737.3047,81:Eastern Yellow Robin,335:Eopsaltria australis,712:eastern_yellow_robin_5
